Country,Year,Attack Type,Target Industry,Financial Loss (in Million $),Number of Affected Users,Attack Source,Security Vulnerability Type,Defense Mechanism Used,Incident Resolution Time (in Hours)
4,2015,3,0,0.28787787795523334,1.2313145506048568,3,0,4,-1.0441798154924524
1,2016,5,6,0.8082585947825401,-0.3846042367574532,3,3,1,0.02547728735882129
3,2022,5,3,-0.8140230791717471,1.7070303784610148,0,0,2,0.5116850613821274
8,2021,5,4,0.9492963591562957,1.4863545028378313,0,0,2,1.1923759450147562
3,2016,4,4,0.19095783790528775,0.7586308471554453,0,0,1,-0.7524551510784686
1,2024,0,0,0.1819258628468697,0.849598028873654,3,0,0,-0.31486815445749305
5,2017,1,6,-1.4955898124262035,0.16445174697109627,2,2,0,0.2685811743704744
0,2019,3,0,-0.466292039422659,1.3728033410388856,1,0,1,-1.3359044799064361
8,2022,4,3,0.8746088730963021,-0.31525517069007347,0,3,1,-0.4607304866644849
5,2024,1,5,0.1979055110271475,-1.3464396321862044,1,3,0,1.0465136128077643
9,2018,1,2,0.6960536738645026,-0.4872514790459041,0,3,0,0.17133961956581314
6,2016,5,6,0.461222322345638,-0.6901313025480365,3,1,1,0.8520305031984418
5,2022,5,4,-0.617056546167019,-1.212608766875016,0,3,4,0.02547728735882129
2,2022,1,0,-0.9943151966840115,0.8157030864155326,1,0,2,1.4354798320264093
6,2024,2,3,0.7498981405589167,-0.8397988949938915,1,0,4,-0.8496967058831298
8,2023,5,6,0.11557558453310776,0.6323992651981386,3,3,2,-0.8983174832854605
0,2018,0,1,-1.6394066460487036,-1.5855945640630167,3,0,1,1.5327213868310705
0,2021,1,0,-1.2680535176852916,0.6381496080719111,2,2,0,1.2409967224170868
4,2024,1,2,1.493646548254019,0.6830174603569492,0,1,1,0.12271884216348253
2,2016,2,0,1.6253049539132645,-1.4441264707239145,1,2,2,-0.8496967058831298
6,2015,1,1,-1.1568907477355332,1.3615130757564275,1,1,3,1.4354798320264093
5,2023,1,4,0.1291235471207346,-1.197041101974395,1,2,4,-0.12038504484817057
8,2021,1,2,0.47893888880638064,0.479585714323441,2,2,4,-0.5579720414691461
9,2023,4,1,0.7231495990397562,-1.7284735093729484,1,3,0,-1.4331460347110974
8,2017,3,0,0.06312065246306557,-0.8450559571052468,0,0,1,-1.6762499217227504
5,2021,2,5,-0.33185456451467,0.6700231342588683,1,2,3,1.727204496440393
1,2024,4,2,-0.6351204962838546,-0.07626926508849508,2,1,3,-0.703834373676138
3,2017,0,4,-1.0439910595053097,0.39181278425557015,2,2,4,0.560305838784458
7,2016,4,2,0.31844763969141676,1.2082855829831982,3,1,0,-1.4331460347110974
1,2019,5,1,0.20276888221244946,0.31208757459832387,3,3,2,0.21996039696814376
3,2016,5,2,-1.6762293135945607,1.0659758077837478,0,2,4,0.8520305031984418
1,2018,0,6,1.0962396456836327,-0.6283539237079697,2,2,3,0.4630642839797969
2,2024,0,3,-1.3399619344965414,0.18051959166577666,3,3,3,-0.12038504484817057
8,2017,0,3,0.1506613337985002,1.5936206468107341,0,2,0,-1.0441798154924524
3,2020,5,5,-0.49755656847102847,1.0641096197245332,2,1,1,0.36582272917513564
3,2018,5,2,1.0271102981211269,-0.35832582523231893,3,2,3,1.48410060942874
1,2023,2,5,0.8461234132966762,0.1539031275901747,0,2,1,-0.5093512640668155
1,2021,4,2,0.816943186184865,1.5599016296594888,3,0,1,0.6089266161867887
5,2015,5,2,-0.1491307614097544,-0.894508215916526,1,0,0,0.9978928354054336
1,2017,1,4,-1.4209023263662093,1.4075641119681028,2,3,3,-1.5790083669180892
9,2017,1,6,1.0663646512596352,-0.4918979768569248,1,2,4,-1.5303875895157586
4,2022,5,6,-0.2672412044813729,1.2348572033531258,0,3,3,0.36582272917513564
2,2015,4,6,-0.6198356154157628,-0.6598928468602803,1,0,1,0.7061681709914499
7,2018,1,0,-1.1291000552480939,0.3046780146146026,3,0,3,-0.4607304866644849
4,2023,5,0,-0.6882701956660828,1.4800832830750728,1,0,3,-0.02314349004350933
6,2015,0,2,1.098671331276284,-1.551002819409033,0,1,4,0.36582272917513564
3,2020,5,1,1.5332482850486204,-0.08107789014310746,0,2,0,-1.2872837025041055
7,2020,2,0,0.12287064131106068,-1.360572298505248,3,2,4,1.4354798320264093
9,2020,0,2,-1.387900879037375,0.8172174238609952,1,0,4,1.5813421642334011
7,2020,3,1,-0.5586960919433958,1.460324456451816,3,0,4,-1.5303875895157586
4,2018,5,1,1.1733588173362777,-0.3645108070995499,2,3,3,0.7547889483937805
2,2018,4,5,-0.5354213869851651,-1.5931697008061507,0,0,1,0.2685811743704744
8,2018,2,3,-0.186995579923891,0.1411847627577817,1,1,4,-0.5579720414691461
0,2023,2,5,1.4616872518934634,1.0662621175968992,2,1,1,-0.4607304866644849
8,2015,4,0,-1.2854227004899412,-0.5479871041079989,0,3,0,-1.481766812113428
8,2016,3,1,-1.4615462141290898,-1.638565329011817,1,1,2,1.1923759450147562
0,2020,3,2,1.4592555663008127,-1.6235944303482461,1,1,3,-1.3359044799064361
9,2018,5,0,0.46226447331391674,-0.5633098533853219,2,2,1,-1.3359044799064361
6,2020,4,0,-0.3346336337634139,0.20833648724712114,3,3,2,-1.481766812113428
4,2019,1,0,0.9986248383215011,1.2330358589995853,0,3,4,0.36582272917513564
6,2022,2,5,-0.4635129701739151,-0.9090617231657437,0,0,1,0.949272058003103
5,2024,2,2,0.40181971715373577,-0.6330763108670546,1,3,4,0.02547728735882129
3,2023,3,1,-0.676111767702828,-0.11141293227385443,2,3,2,-0.6065928188714768
8,2015,2,3,1.1132614448321898,-1.6228044912252144,1,2,2,0.41444350657746626
9,2019,1,2,-0.5590434755994887,-1.4028012711871454,1,3,4,0.9006512806007724
6,2024,3,1,0.7540667444320328,0.17635257655388872,3,2,0,-1.5790083669180892
8,2021,5,3,0.060341583214321426,-0.19093462049765586,0,1,2,0.12271884216348253
8,2024,2,5,-1.5053165547968075,-0.4693622899976833,2,0,3,-0.703834373676138
3,2022,2,4,0.9635390890561089,-0.6709623431301879,0,1,0,0.8034097257961111
8,2020,3,5,-0.882110275765974,1.6636872121689024,2,3,4,1.6785837190380624
8,2024,0,5,1.3216916384879869,0.046557644753386564,1,3,1,-0.6065928188714768
5,2015,3,5,-0.034146771242973196,-1.4898532524484065,3,3,2,1.2896174998194174
7,2018,0,6,-1.6123107208734497,-0.006354478426455112,3,3,4,-1.0441798154924524
8,2024,3,5,1.3484401800071473,-0.44187654793516434,3,2,0,0.7061681709914499
4,2023,3,2,1.3220390221440796,0.6689054911328322,3,0,1,1.4354798320264093
7,2015,5,1,-1.5713194494544764,0.18803608663995194,1,2,4,0.7547889483937805
5,2024,4,5,-1.1436901688039993,-0.925957451657488,3,0,3,0.07409806476115191
1,2016,0,3,-1.4757889440289027,0.10404727542782698,2,3,3,-1.6276291443204198
0,2016,1,5,-0.36937199937271337,-0.8350351136449534,3,0,1,-0.16900582225050118
1,2021,5,6,-1.3507308278354244,1.1866950634589377,3,2,1,0.560305838784458
4,2017,2,5,0.815901035216586,0.3631231611714875,0,1,4,-1.4331460347110974
4,2022,2,4,0.5338255064690738,1.6357047398281452,1,2,0,0.12271884216348253
0,2021,4,5,-0.32073828751969413,0.5348469577774513,1,1,1,0.8520305031984418
6,2022,0,5,0.4824127253673104,-1.4361373920822487,2,0,0,0.7547889483937805
1,2022,3,0,0.8516815517941645,0.9201578749942395,0,0,0,0.07409806476115191
0,2016,5,0,-1.6939458800553038,-1.4250782443598045,0,2,0,-0.07176426744583995
8,2021,3,3,-1.7071464589868373,-0.44634022140766677,3,1,3,0.560305838784458
6,2015,5,5,0.7082121018277572,-1.5913242098418625,3,2,0,0.317201951772805
5,2019,4,6,-0.6396364838130636,-0.26030093414414107,3,0,0,0.949272058003103
1,2017,3,3,0.6425565908261811,0.07431244904995128,0,2,4,1.2409967224170868
6,2024,2,5,-1.4146494205565356,0.4038895391452387,1,1,0,1.6299629416357317
5,2019,0,6,-1.2492948002562698,1.2176924126273359,1,3,1,0.9006512806007724
1,2024,5,0,-0.6055928855159499,0.4834733186538199,1,2,1,1.338238277221748
7,2024,2,4,0.594617646285348,-0.9032113443331594,3,1,4,0.02547728735882129
2,2022,2,4,1.209139333913856,-1.2054648196095195,3,2,1,-1.1414213702971137
6,2017,2,0,1.0139097191895932,0.7173677389034557,2,1,0,0.6575473935891193
8,2022,3,2,0.3952194276879687,-0.709714203864417,3,3,1,-1.1414213702971137
7,2018,2,6,-1.5831304937616382,0.9617107425752014,1,3,0,0.9006512806007724
4,2019,3,3,1.71875115740228,1.5376798487399672,0,2,0,-0.36348893185982367
2,2018,1,1,1.5606915938799673,1.425215284424668,1,0,4,-0.31486815445749305
4,2016,5,1,-0.26098829867169904,-1.0695263001316395,2,0,1,0.02547728735882129
0,2016,1,6,0.6227557224288807,0.9457187872285852,3,3,2,1.3868590546240787
3,2018,5,2,-0.4985987194393075,0.5660305808001886,3,0,3,1.1923759450147562
3,2023,5,3,0.6693051323453421,1.1026959036993496,3,3,3,-0.9469382606877911
8,2020,3,3,-1.6491333884193071,0.021696984230724137,3,2,2,-0.9955590380901217
0,2021,2,3,1.243530315867063,-0.3452590593019949,3,0,0,-1.6276291443204198
4,2022,5,4,-1.5348441655647118,0.8195665441351638,0,3,0,1.48410060942874
2,2016,3,4,-0.8001277329280272,1.6168013931285212,2,3,0,1.2896174998194174
2,2024,0,2,0.6526307168528782,1.3314815910179374,0,1,3,-1.5303875895157586
4,2022,5,1,0.641514439857902,0.7113310862165321,2,3,3,-0.8983174832854605
5,2023,5,5,-1.655038910572888,-1.6343845158366448,2,2,0,0.7061681709914499
8,2020,5,2,0.11349128259654971,-1.211915414194975,3,3,2,0.9978928354054336
6,2020,0,3,-0.8567512688711855,-1.4073270359444277,1,1,3,0.2685811743704744
0,2016,5,4,-0.23389237349644537,1.569919023603961,2,0,1,-0.2176265996528318
2,2024,3,6,-1.4257656975515114,-0.009728104899490195,0,1,2,-1.1900421476994443
6,2024,2,4,0.45427464922377797,-0.5038298520821072,3,2,4,-0.5093512640668155
6,2017,2,3,-1.3614997211743074,-1.5185187289217414,1,0,3,0.317201951772805
5,2023,0,1,1.0983239476201907,-1.6592210297485595,0,2,2,1.5813421642334011
9,2017,2,4,-1.5730563677349412,-1.6628361223290715,3,1,0,-1.3845252573087667
8,2017,5,2,1.6763703513589345,1.346169629384178,1,2,1,1.095134390210095
8,2023,1,0,0.16837790025924312,-0.8468842004904295,3,1,4,-1.6276291443204198
2,2022,2,0,-1.3246770536284498,1.6641528968047508,3,0,2,0.9006512806007724
3,2022,0,3,-1.5289386434111307,0.7689552480079953,1,0,2,0.6575473935891193
8,2021,3,5,0.20971655533430947,0.1316537505440844,2,3,1,0.21996039696814376
5,2023,4,1,-0.32455950773671705,-0.5260171378434176,2,1,3,-1.2872837025041055
3,2019,1,3,-0.3704141503409924,0.23055481865082153,2,2,1,-1.3845252573087667
1,2023,5,3,-0.10084443321282806,1.4784171669334818,1,1,1,-0.31486815445749305
1,2022,3,0,1.652400879088518,1.3101877298542917,1,1,0,0.9006512806007724
2,2015,4,4,0.23542294588519116,0.8876185922538101,2,0,4,1.48410060942874
3,2016,0,2,1.1115245265517244,-0.5289975195128475,2,2,4,0.9978928354054336
0,2023,1,3,-0.4433647181205214,-1.1955233150131113,3,1,0,0.317201951772805
9,2016,5,2,0.9364431638808552,0.4402784815420149,3,2,0,0.5116850613821274
5,2017,0,2,0.8693981182549069,-0.5258239649574361,1,3,4,0.12271884216348253
3,2018,4,6,-1.3621944884864932,-0.0017907689951407796,0,3,0,0.9006512806007724
1,2024,0,6,-0.4794926183541929,0.808210738052105,3,0,4,0.41444350657746626
8,2021,4,0,1.0017512912263382,0.17538326260815984,3,1,3,-0.16900582225050118
7,2019,5,0,0.32261624356453283,0.6111571467718093,1,3,4,0.7547889483937805
4,2024,0,5,-0.4114054217599658,-1.059260541048048,2,0,4,-1.0441798154924524
9,2018,2,0,1.2087919502577635,0.6230062336172852,0,0,2,0.8034097257961111
6,2024,4,5,-0.4517019258667531,1.1419479442276381,1,3,4,-1.092800592894783
4,2016,3,1,-0.06680083491571465,1.3896818219515243,3,1,3,-0.16900582225050118
3,2019,3,5,-1.649828155731493,-0.712629044733246,3,0,3,-0.9955590380901217
8,2023,3,5,-0.6055928855159499,-1.67682735849945,3,0,4,-1.1414213702971137
8,2021,1,1,0.7089068691399435,-0.04799358390294438,2,2,1,1.6299629416357317
4,2020,3,3,-0.4298167555328946,-0.3798163087977674,2,1,2,-0.16900582225050118
5,2021,0,6,-0.5316001667681421,-1.2047714669294785,2,3,3,-0.9955590380901217
7,2017,4,1,1.3341974501073346,-0.20795453155895965,1,3,2,0.07409806476115191
6,2015,2,3,-1.4775258623093677,0.915307855749774,3,1,3,1.0465136128077643
1,2023,4,5,0.5518894565859094,0.35818345451567335,0,3,4,-1.092800592894783
0,2020,0,3,1.4227802824110483,-0.1158041659141138,0,1,0,1.6785837190380624
4,2015,2,5,0.45705371847252185,-0.6672437650750428,2,2,0,-0.02314349004350933
1,2023,0,4,1.1705797480875337,-0.39419389074010913,1,3,0,-0.26624737705516244
2,2015,5,4,-0.7692105875357507,0.3453029624396887,3,3,4,-0.12038504484817057
2,2024,5,2,1.171969282711906,0.21970954090928543,3,0,1,0.07409806476115191
7,2020,5,6,-0.7157135044974294,-0.8175564169794435,1,3,0,-1.1414213702971137
0,2020,1,1,-1.5473499771840595,0.3028704683243466,1,2,3,-1.2872837025041055
9,2018,0,2,1.1935070693896712,0.46336264141681116,1,2,3,-0.5093512640668155
2,2023,2,6,-0.7528835556993799,-0.2015936243848526,3,3,3,1.4354798320264093
4,2016,0,2,-0.9731247936623388,-1.7049098667990192,2,1,2,-1.2872837025041055
1,2023,5,4,1.6284314068181014,1.0055713362404786,2,0,3,-0.8010759284807992
0,2020,5,6,0.098206401728458,-1.5498403325773227,3,3,4,0.36582272917513564
4,2016,0,4,0.43829500104350017,0.25735755658076287,0,1,2,-1.481766812113428
4,2023,1,0,0.6842426295573406,0.9889136243403902,3,1,3,1.1923759450147562
3,2022,1,4,1.45196050952286,0.7697313890677426,3,2,2,1.2896174998194174
7,2023,1,4,1.6527482627446106,0.3587871197843657,2,1,0,-0.26624737705516244
0,2019,5,5,-1.2690956686535706,-0.027655238621743093,3,3,1,0.41444350657746626
6,2024,1,5,0.22256975060975018,-0.5201771075582966,3,2,1,1.095134390210095
2,2019,4,0,-0.618446080791391,0.7206033847436469,1,2,3,-0.5093512640668155
5,2017,0,4,0.6807687929964108,-0.299601267893925,3,1,2,-0.02314349004350933
9,2019,4,0,-0.9682614224770368,-1.56423516209877,3,3,2,-0.02314349004350933
8,2017,4,5,-0.08972815621785246,-1.2122534667454428,1,3,2,1.095134390210095
7,2017,3,5,-1.039127688320008,0.9083881270126488,3,3,4,1.338238277221748
3,2024,3,0,-0.8407716206909077,-0.6565709631245616,0,1,1,-0.4121097092621543
4,2020,3,4,-0.5899606209917653,0.4992203583771381,1,0,3,-0.4607304866644849
6,2023,3,1,0.6178923512435787,0.8275763198717563,1,3,1,0.36582272917513564
1,2021,0,0,-1.242694510790503,-1.303582847624867,1,2,1,-0.2176265996528318
3,2015,3,5,-0.2154810397235166,-0.2673965881881422,1,1,2,-1.238662925101775
0,2023,4,5,-0.31101154514909024,-0.3719238165990923,1,0,0,0.2685811743704744
8,2019,3,6,1.3956843572357946,1.373831296753573,3,2,2,-1.3845252573087667
9,2023,4,4,-0.5402847581704671,0.43943679968166666,1,0,2,1.338238277221748
3,2017,5,3,1.154600099907256,0.7720080695096682,2,0,2,1.1923759450147562
0,2018,0,1,0.4907499331135426,-1.3634043509943705,1,3,1,-0.2176265996528318
5,2018,1,1,1.2466567687718995,-1.736866181365683,1,2,4,-0.6552135962738074
7,2024,3,1,-0.8612672564003944,1.5498773366833742,1,0,0,1.3868590546240787
1,2021,0,2,0.19825289468324067,0.7196547678928445,0,3,1,0.7061681709914499
7,2021,0,3,-1.3587206519255632,-0.5869562843389574,1,2,4,-1.5303875895157586
9,2016,3,4,1.4602977172690916,-0.9826226480506857,2,0,1,0.07409806476115191
9,2015,5,6,1.3237759404245444,1.4214070189581742,2,0,1,0.5116850613821274
9,2017,2,4,-0.6979969380366867,0.2203408023045466,0,3,0,0.6089266161867887
8,2019,1,1,1.3967265082040736,-0.22251493783981965,1,1,4,-1.0441798154924524
6,2023,5,3,-0.17761622120938,-1.145432895774929,1,2,2,-1.5790083669180892
9,2022,4,2,0.723844366351942,-0.8509787757700743,3,1,0,1.5327213868310705
6,2021,3,3,-1.4268078485197904,0.23758838141004293,0,0,1,-1.3359044799064361
1,2018,1,1,-1.5709720657983834,1.1913657078807063,0,2,4,1.3868590546240787
0,2018,0,5,-0.3092746268686251,1.2260781855884282,2,1,2,-0.31486815445749305
9,2015,5,1,1.6774125023272137,-1.2546790618291428,1,0,0,0.7061681709914499
2,2015,0,6,0.3733342573541102,1.5903746524230797,2,3,0,-0.2176265996528318
7,2015,1,6,0.6547150187894363,-1.6709976767617922,3,0,4,-0.02314349004350933
4,2015,0,5,-1.4816944661824836,-0.6266843580505577,2,0,2,-0.5579720414691461
9,2016,4,5,0.23194910932426116,-1.5673328273061171,2,0,1,-0.5579720414691461
7,2020,0,0,-0.5732862054993014,1.1975989829694327,1,2,3,-0.5579720414691461
2,2024,0,4,-0.9741669446306178,0.6907340272487483,3,1,0,0.7547889483937805
3,2018,4,0,-0.7890114559330513,-0.5160721837311885,2,1,4,1.3868590546240787
0,2022,1,1,-0.11717146504919904,1.2465614105341156,3,0,1,-0.9469382606877911
4,2016,5,6,-0.05985316179385465,-1.1563782094752768,1,3,1,-0.6552135962738074
5,2023,5,4,1.4540448114594176,-0.43002401157386727,3,1,2,-0.31486815445749305
9,2019,5,5,1.3369765193560785,1.359091515650016,1,3,3,-0.07176426744583995
6,2020,4,4,0.3889665218782948,0.6880847990981441,3,3,1,0.2685811743704744
7,2022,1,6,1.1837803270190674,-0.8364494151316041,2,2,2,0.8520305031984418
1,2021,0,6,0.603649621343766,0.6160037165004538,0,1,1,-1.1414213702971137
9,2022,3,4,0.31983717431578895,-0.42189350278353627,2,1,3,-1.6762499217227504
4,2024,3,2,1.3797047090555166,0.02060348771543567,2,0,4,1.2409967224170868
8,2018,5,1,-1.1902395787204605,1.4069673457310528,2,1,1,1.5813421642334011
8,2020,4,0,-1.1666174901061372,1.544761704720684,0,3,0,0.41444350657746626
3,2015,3,2,-0.2992005008419283,1.4085851686511484,1,1,1,1.5327213868310705
1,2019,1,2,-0.675764384046735,-0.8120613382764323,1,1,1,1.0465136128077643
5,2016,4,3,-0.4645551211421941,-1.349727020763712,0,0,1,-1.238662925101775
7,2023,0,3,-0.1491307614097544,-0.668571828666166,0,2,1,-1.2872837025041055
6,2024,2,6,1.6607380868347497,-0.15886447190889597,1,0,1,-1.092800592894783
9,2024,4,4,-1.177038999788927,1.4056737772981405,3,2,2,0.36582272917513564
1,2017,2,4,0.7144650076374314,1.2666858858344088,3,0,1,0.7547889483937805
9,2016,5,2,-1.2618006118756178,1.2370441963837027,2,1,4,-1.0441798154924524
0,2018,1,3,1.1170826650492127,-0.2416666496785628,3,0,0,-0.36348893185982367
0,2018,4,4,0.9649286236804806,-1.0665700650729575,3,3,1,1.2896174998194174
8,2022,4,5,-1.391374715598305,-1.6739815079470433,2,1,3,-0.2176265996528318
7,2019,4,3,-0.9915361274352675,-0.9908600918314707,0,0,3,-1.092800592894783
5,2018,1,3,-0.683059440824688,-0.08013962183976846,3,2,0,0.9978928354054336
8,2020,5,1,-0.5183995878366082,-0.4090820010239736,3,1,4,0.2685811743704744
3,2019,2,0,-0.7712948894723087,1.463753275177989,2,2,1,-1.6762499217227504
9,2022,1,4,-1.6130054881856357,1.2386240746297663,2,1,0,1.4354798320264093
2,2018,4,6,0.27050869515058357,-0.7029635014025257,2,1,2,-0.8983174832854605
6,2017,5,3,-1.5001057999554122,-1.0809269499203726,1,2,2,0.7061681709914499
4,2021,2,0,-0.4447542527448934,-0.49271206259070427,0,3,3,1.2896174998194174
1,2016,3,5,-0.7817163991550986,-1.6343810663208236,2,1,1,-0.5093512640668155
1,2024,4,4,0.7314868067859879,1.3737347103105824,3,0,2,-1.1900421476994443
1,2024,2,6,-0.8115913935790962,1.5125915201731124,2,2,4,1.2896174998194174
0,2021,5,6,-1.3969328540957928,1.6895171866372938,1,1,1,-1.3845252573087667
2,2022,3,5,-0.6649954907078521,-1.2877840651642325,1,2,3,0.12271884216348253
2,2023,1,6,1.0284998327454986,-0.9211108819288435,3,3,1,-0.5093512640668155
9,2017,4,0,-0.2884316075030456,-1.198262230575064,0,1,1,0.5116850613821274
8,2021,2,1,-0.330465029890298,-0.31164352762538255,1,1,0,-1.2872837025041055
3,2020,0,3,0.2885726452674192,-1.2113358955370304,1,0,2,-0.703834373676138
8,2019,3,4,-1.6383644950804244,-0.9383343144235922,3,0,0,1.3868590546240787
4,2022,3,2,0.2948255510770931,-0.4164915610076948,2,3,2,0.6089266161867887
1,2023,4,2,-1.594246770756614,0.8876358398329156,3,2,1,-0.7524551510784686
4,2019,5,2,1.6124517586378233,-0.3331581578015787,2,1,3,-0.4607304866644849
3,2022,3,3,1.2303297369355288,-1.5862499720690255,3,3,0,-0.8983174832854605
4,2023,0,6,0.034635192663439965,0.4760844557650253,3,0,3,0.7061681709914499
8,2021,4,6,-1.6154371737782867,0.44890572061058415,1,1,2,-0.16900582225050118
3,2021,1,5,-1.6345432748634015,1.3212813727349468,1,3,1,0.9006512806007724
9,2020,0,1,0.0766686150506924,0.1274487907581644,3,3,0,-0.31486815445749305
9,2016,4,5,-1.3517729788037034,0.06498150875387776,3,2,2,0.9978928354054336
7,2021,0,2,1.43111749015728,0.6265178407231643,3,1,1,0.2685811743704744
5,2015,2,1,1.021204775967546,-0.3047858901730372,2,3,2,0.9006512806007724
5,2021,2,4,0.10411192388203898,0.26917904729967007,0,0,2,-0.8010759284807992
6,2021,2,6,-1.0971407588875381,0.15507596296934845,2,0,2,-0.9469382606877911
9,2024,0,5,-1.2211567241127372,-1.7372318300427194,1,0,3,-1.6276291443204198
3,2018,0,6,-1.312171242009102,1.5700501052051627,3,3,3,0.07409806476115191
9,2024,4,5,-0.13558279882212756,-0.9565305103798908,1,2,0,0.17133961956581314
3,2021,5,0,0.4309999442655472,0.2520866964061232,1,3,0,0.317201951772805
6,2018,5,3,1.210181484882135,0.9726250106331594,2,1,1,0.21996039696814376
2,2016,1,3,1.2039285790724614,-0.17206921847206397,1,1,1,0.560305838784458
2,2024,0,3,0.10550145850641093,-0.45878262497437183,3,0,4,-0.12038504484817057
5,2023,4,5,-1.603973513127218,-0.9905289383126451,3,1,4,0.560305838784458
0,2024,2,6,-0.6535318300567834,-0.44178686052381577,2,1,4,-0.4607304866644849
8,2020,3,0,1.1907280001409273,1.0608015340520989,0,1,2,0.12271884216348253
0,2021,2,0,1.1247251054832585,-0.857953696760337,3,0,4,-0.6552135962738074
9,2023,0,3,-1.5692351475179183,-0.1426448485180872,3,2,2,-0.9955590380901217
0,2023,0,4,-0.6604795031786432,0.9205476702820238,0,3,1,-1.5303875895157586
8,2020,0,5,1.233456189840366,1.0504633351362644,3,0,2,-0.5093512640668155
5,2024,0,5,-0.5218734243975383,-0.5591980305265716,1,0,3,0.6089266161867887
6,2024,3,5,1.5374168889217366,-0.08872546671848454,1,3,4,1.6299629416357317
